Mchirp q EOS_ID alpha zeta L
0.118464296213421649E+01 0.103187917858850486E+01 0.408247569492040884E+04 -0.144163262832293215E+01 0.139591973168509909E+00 0.121321962272968733E+02
0.118464296213421649E+01 0.103187917858850486E+01 0.408247569492040884E+04 -0.144163262832293215E+01 0.139591973168509909E+00 0.121321962272968733E+02
0.118820154418869195E+01 0.124954351917290896E+01 0.364927208823861201E+04 -0.132309157645100584E+01 0.327272221414788622E+00 0.121322054057179454E+02
0.118903246239662530E+01 0.150035476684570312E+01 0.412898451089859009E+04 -0.150730347633361816E+01 0.383508116006851196E+00 0.121323067341792843E+02
0.118649661889038893E+01 0.123982082655104331E+01 0.329200581399673774E+04 -0.147985765968005856E+01 0.881752424042746702E-01 0.121327830678991422E+02
0.119077720688140953E+01 0.141421712882179595E+01 0.445617722621743997E+04 -0.143287569779241153E+01 0.664665526264334172E-01 0.121328084038855657E+02
0.118811098184026309E+01 0.119155059769536731E+01 0.363245638472978908E+04 -0.158437403800320675E+01 0.414010988814050129E+00 0.121332788927260466E+02
0.119129613884399999E+01 0.108005557558430709E+01 0.430806542677820744E+04 -0.147523477852183382E+01 0.194322877824716050E+00 0.121339530049356643E+02
0.119177247075794002E+01 0.128700428361510322E+01 0.382574782022302088E+04 -0.134507621840778624E+01 0.460799495035424111E+00 0.121346347280059241E+02
0.119092614201031588E+01 0.104107520805538623E+01 0.343891740856437218E+04 -0.150025041348875399E+01 0.195010911542504495E+00 0.121350046255647257E+02
0.118511493797338785E+01 0.115525473161210313E+01 0.321436595840145492E+04 -0.147715647977956044E+01 0.183800050270569023E-02 0.121351820001481325E+02
0.118887954187460498E+01 0.106093129276651643E+01 0.375099295465423211E+04 -0.170716707640409626E+01 0.847450915170198382E-01 0.121353410791429859E+02
0.118938496549247974E+01 0.136661353502794047E+01 0.435952638836428468E+04 -0.137038814240040985E+01 0.699145413094478529E-01 0.121357161278649937E+02
0.118808496622341697E+01 0.103008266418512529E+01 0.455415055605994530E+04 -0.191778397622061436E+01 0.300588220055765354E+00 0.121359159265192034E+02
0.119203554118374955E+01 0.103895482929715599E+01 0.462619548282389042E+04 -0.137380488208889440E+01 0.265524945642169677E-01 0.121368677518064203E+02
0.119203554118374955E+01 0.103895482929715599E+01 0.462619548282389042E+04 -0.137380488208889440E+01 0.265524945642169677E-01 0.121368677518064203E+02
0.118835755495521966E+01 0.125643874397360733E+01 0.330193809022303594E+04 -0.140765811546307473E+01 0.661778020811536333E-01 0.121378850773066098E+02
0.118749926060210598E+01 0.132030572785913547E+01 0.495068192587426256E+04 -0.198540989122117773E+01 0.198594856730047065E+00 0.121380784535443436E+02
0.118952911023998431E+01 0.124639431493372577E+01 0.499546667501307820E+04 -0.139575073396658711E+01 0.235298731266674957E-01 0.121385432660616139E+02
0.118986422541560399E+01 0.116556442762849932E+01 0.426243345477649382E+04 -0.162788003560121353E+01 0.314209748165603597E+00 0.121394684300574127E+02
0.118547138141088171E+01 0.103256575783328430E+01 0.392169473872817480E+04 -0.131346230003174291E+01 0.314612173346871749E+00 0.121397690854870799E+02
0.118547138141088171E+01 0.103256575783328430E+01 0.392169473872817480E+04 -0.131346230003174291E+01 0.314612173346871749E+00 0.121397690854870799E+02
0.119182813088816464E+01 0.136034408468801105E+01 0.427044896626771970E+04 -0.154316265417937837E+01 0.387975995363973314E+00 0.121411135873167506E+02
0.119211850135798980E+01 0.103942401596126821E+01 0.312816528379331658E+04 -0.138361152653001596E+01 0.278704904783381724E+00 0.121415107859586335E+02
0.118612612911974535E+01 0.100166296196370364E+01 0.292421702495976024E+04 -0.146064372660437769E+01 0.175658331024695608E+00 0.121417598285915282E+02
0.118690188446044931E+01 0.132872401927289063E+01 0.304305232673477440E+04 -0.151882201923866056E+01 0.325083471851075445E+00 0.121427225325569772E+02
0.118752711812283174E+01 0.104551018410952845E+01 0.423492897416011510E+04 -0.143750359769516445E+01 0.477427187382951979E+00 0.121428499654774633E+02
0.118556254925125071E+01 0.121565334726861507E+01 0.361616221278474723E+04 -0.134279899968234373E+01 0.609797324540328617E-01 0.121430458965671697E+02
0.118505829305814014E+01 0.129173908301946216E+01 0.356753828960816099E+04 -0.146449772740068429E+01 0.151946321333948763E-01 0.121432800774330047E+02
0.119107581636583992E+01 0.118488740767786482E+01 0.340094872369659606E+04 -0.148848003043902910E+01 0.232438160674210414E+00 0.121435782503342882E+02
0.118786119526115042E+01 0.148738193256266449E+01 0.495748513610116788E+04 -0.174734492737452296E+01 0.168466552679752052E+00 0.121454362869537924E+02
0.118535576057440450E+01 0.140656037399830924E+01 0.459954272915499314E+04 -0.192547271723570490E+01 0.477380870885838249E+00 0.121454929964124361E+02
0.118518318082990270E+01 0.120116057557364164E+01 0.355515756449253558E+04 -0.137633747123842842E+01 0.173916097952254406E+00 0.121456476190408864E+02
0.118754615803954144E+01 0.122252123546666502E+01 0.306922053278970998E+04 -0.131939905958010062E+01 0.469904870330658198E+00 0.121458606515398220E+02
0.118653854393864355E+01 0.111857818241271989E+01 0.301968283785291351E+04 -0.138133328622582585E+01 0.388146108325995443E+00 0.121459299734551429E+02
0.118771625177646589E+01 0.138880619646202286E+01 0.377567366150902808E+04 -0.182709006679686059E+01 0.182157323529019421E+00 0.121462907750108258E+02
0.119099024467646486E+01 0.125235976535357030E+01 0.484660783935917334E+04 -0.197303878240567543E+01 0.375962223932146511E+00 0.121466447980359611E+02
0.118644487717761238E+01 0.134406774637771687E+01 0.452645763527733652E+04 -0.138951612660150592E+01 0.225745399561437909E+00 0.121472374239383054E+02
0.118503888203173102E+01 0.111992844356411214E+01 0.458877688570657483E+04 -0.175849129777081092E+01 0.257374496555441201E+00 0.121474321351012442E+02
0.119077964989647844E+01 0.123849559108175056E+01 0.400834159403567719E+04 -0.132915720328051590E+01 0.146555599740199605E+00 0.121476186366804804E+02
0.119008681629315416E+01 0.117657535274385783E+01 0.482813870388680698E+04 -0.189979659281241231E+01 0.291214805293689538E+00 0.121478623771165584E+02
0.119071421646885045E+01 0.116472767907446184E+01 0.470626794719020654E+04 -0.165054400469910090E+01 0.960355690906698478E-01 0.121479448316399754E+02
0.118837463553491429E+01 0.101816571363619279E+01 0.437738369905965101E+04 -0.152422661611585419E+01 0.523026268082773804E-01 0.121481436277271708E+02
0.118740536931498375E+01 0.118407549679049806E+01 0.421527392313909422E+04 -0.154025341921780523E+01 0.146197965315943527E-01 0.121495234674748414E+02
0.119053945351997692E+01 0.112145734996331314E+01 0.452223750189885504E+04 -0.162469959288989418E+01 0.857760396342418380E-01 0.121497783755547157E+02
0.119011320231196316E+01 0.103074176879013035E+01 0.417733402901916452E+04 -0.175477412256854581E+01 0.369852552766015363E+00 0.121500264864385237E+02
0.118521120099676525E+01 0.111375543104975838E+01 0.425592328316298335E+04 -0.133753300146705856E+01 0.106465518845633121E-01 0.121503240224350240E+02
0.118578815192351938E+01 0.103611184432160353E+01 0.362638052003903158E+04 -0.144867057678768885E+01 0.110044259524963522E+00 0.121520905873262386E+02
0.119004146115996456E+01 0.118748152657816197E+01 0.405022437491715255E+04 -0.161696354072552362E+01 0.357468946751558658E+00 0.121527361372128304E+02
0.118694178355077828E+01 0.129427103897201401E+01 0.455619508695372951E+04 -0.191081492679059828E+01 0.290423055793747331E+00 0.121531275097329292E+02
0.118567280926258767E+01 0.119449298021281680E+01 0.441744918762096495E+04 -0.169201030242699568E+01 0.374318454777332610E+00 0.121532109171580114E+02
0.118973321069058424E+01 0.119725035013345038E+01 0.477303823097397253E+04 -0.160668172942404630E+01 0.215978777616614381E+00 0.121533916744458725E+02
0.118833188698121561E+01 0.109240245989162243E+01 0.310359246457524387E+04 -0.137805907838091812E+01 0.126984251610656601E+00 0.121539240437830038E+02
0.118923863439811517E+01 0.125918066163324838E+01 0.410436391246280800E+04 -0.140495704548525446E+01 0.429994763967143867E+00 0.121549112619930249E+02
0.118752207225551953E+01 0.138814110162595306E+01 0.400125994089033566E+04 -0.152458741264043152E+01 0.243615421540938820E+00 0.121549150621545952E+02
0.119189388178735411E+01 0.136471495595625880E+01 0.496338663860345423E+04 -0.153217852160203050E+01 0.752857327327791231E-01 0.121549443440177605E+02
0.118736789346829164E+01 0.102856128909182076E+01 0.497656095835784890E+04 -0.140100186687184047E+01 0.821207064575593393E-01 0.121556798845369993E+02
0.118910147313543813E+01 0.104472808374137394E+01 0.399766337574081217E+04 -0.195629654593700097E+01 0.214265913645008688E+00 0.121562420526884178E+02
0.118596810846981793E+01 0.127105266463111133E+01 0.417087614206572562E+04 -0.152461028820632594E+01 0.956678133816692977E-01 0.121563974122981797E+02
0.118962517489968445E+01 0.117370759149633308E+01 0.400423972492157509E+04 -0.150680836264397966E+01 0.374406275243610476E+00 0.121566665129155425E+02
0.119020608056795352E+01 0.130458243980529343E+01 0.456601707230112243E+04 -0.158858723733763929E+01 0.213045201541562979E+00 0.121567360239148368E+02
0.118761553363114647E+01 0.106086729951813763E+01 0.420968734920229781E+04 -0.131118408256316377E+01 0.185149471911076335E+00 0.121573797814094071E+02
0.118932900515318352E+01 0.115396036434479488E+01 0.448051815137496123E+04 -0.162282371563469829E+01 0.196988355083840355E+00 0.121577969146499498E+02
0.118778468541876703E+01 0.112045458537935794E+01 0.334808357333920549E+04 -0.161609314702068008E+01 0.142254686594710578E+00 0.121579881675376420E+02
0.118833791958988044E+01 0.135695995757438248E+01 0.419065320239262110E+04 -0.143901718131860257E+01 0.284303106221042323E+00 0.121580502006531272E+02
0.118958941818667019E+01 0.131372350917259473E+01 0.471018391361467911E+04 -0.151274826936428175E+01 0.375817113719525836E-01 0.121589185388179857E+02
0.118831648724202443E+01 0.124068366556674547E+01 0.369806224094944128E+04 -0.137196779436173033E+01 0.144091143316163572E+00 0.121592462383352355E+02
0.119223539234204834E+01 0.103338359825263182E+01 0.435772018584339912E+04 -0.148419577969228067E+01 0.374276571609792816E-01 0.121594045364977532E+02
0.118705731139059067E+01 0.121271168713668964E+01 0.482121428305666996E+04 -0.185253703520486468E+01 0.420604282843539845E+00 0.121595112932003993E+02
0.118927151992063318E+01 0.137520767796482035E+01 0.469240027287946305E+04 -0.152551554395814981E+01 0.514525028882407420E-01 0.121598177210047353E+02
0.118582883689804897E+01 0.118246736997051194E+01 0.449705999330736086E+04 -0.150342163010077834E+01 0.128760541690842056E+00 0.121600078733915336E+02
0.118696527274760233E+01 0.137050344327094553E+01 0.445153288758096642E+04 -0.158314196759560399E+01 0.122334315608515279E+00 0.121624819851673802E+02
0.119043937488899143E+01 0.100153863624144024E+01 0.497053082724224623E+04 -0.157006159741242968E+01 0.609753827556168623E-01 0.121625000275693260E+02
0.118749558032133784E+01 0.123389909337421111E+01 0.466811593932986125E+04 -0.195297423971561313E+01 0.319060131448959894E+00 0.121628294860480484E+02
0.118859962961804166E+01 0.123333117356457689E+01 0.412931911558914999E+04 -0.134888449470157390E+01 0.110434142230674076E+00 0.121629004776467742E+02
0.118518752068405564E+01 0.119212947995012164E+01 0.447756774756135928E+04 -0.162000165400343565E+01 0.130016677731183916E+00 0.121634852565155036E+02
0.118503155211761602E+01 0.127578038273317707E+01 0.374310433367992482E+04 -0.138934464013128611E+01 0.111076527876894954E+00 0.121647030866699453E+02
0.118503155211761602E+01 0.127578038273317707E+01 0.374310433367992482E+04 -0.138934464013128611E+01 0.111076527876894954E+00 0.121647030866699453E+02
0.118561432365969655E+01 0.117760578522701542E+01 0.422205661921504543E+04 -0.159803890442141672E+01 0.309402240205499168E+00 0.121647241053982587E+02
0.118509179444835366E+01 0.112977757925714162E+01 0.442161585475558695E+04 -0.170332306250936649E+01 0.186601847611521987E+00 0.121648617711452047E+02
0.119049828671068014E+01 0.103797827775621432E+01 0.470712097348345196E+04 -0.158612378695000911E+01 0.230808002535601610E-01 0.121649790998190177E+02
0.118596485945782182E+01 0.102408711026203303E+01 0.378482381929032363E+04 -0.188844996132082743E+01 0.179188145230644774E+00 0.121656059059989570E+02
0.118936283440006929E+01 0.109659880661707243E+01 0.313360315918936294E+04 -0.147985212134908117E+01 0.453854023498075965E+00 0.121658059066718653E+02
0.119280472271639582E+01 0.116116746681867467E+01 0.413260553793227245E+04 -0.149479286229216668E+01 0.191618447020378502E+00 0.121667773860009198E+02
0.119095929343722418E+01 0.120073743996913773E+01 0.467186246942230082E+04 -0.143997974206738100E+01 0.116459128193924510E+00 0.121673419254241395E+02
0.118807685647316874E+01 0.128670965989145469E+01 0.482482278776042858E+04 -0.177016869960301904E+01 0.126364976955786884E+00 0.121684251713324958E+02
0.118956207999458807E+01 0.104939980019121082E+01 0.468069365262841620E+04 -0.146231875047552506E+01 0.119129638237404481E+00 0.121692911933051313E+02
0.118748544617286367E+01 0.108943749170447934E+01 0.479711176488628644E+04 -0.165342577980845529E+01 0.236749044453431257E+00 0.121698361358046423E+02
0.118658775015827889E+01 0.119167769107961430E+01 0.335343542958820399E+04 -0.148884429525154705E+01 0.370711455116127020E+00 0.121699075523456059E+02
0.118870853478140570E+01 0.139928184741113126E+01 0.312767196873058310E+04 -0.155501617652620849E+01 0.203468820178576398E+00 0.121700378338620929E+02
0.118664333289988644E+01 0.105570530632270154E+01 0.301919699198742637E+04 -0.137601334943197218E+01 0.196165409940207036E+00 0.121700644706687875E+02
0.119180766093118140E+01 0.100401537406876007E+01 0.447933449618317900E+04 -0.179371207759271067E+01 0.387824142577158026E+00 0.121701248930392314E+02
0.118648759407412263E+01 0.124922167991444422E+01 0.351481544699528513E+04 -0.159724459213059489E+01 0.130654318083293058E+00 0.121707543418346198E+02
0.118787339040094686E+01 0.135429898021135098E+01 0.426675005704279283E+04 -0.197319636280891486E+01 0.198236482436787653E+00 0.121715820432220330E+02
0.118544155484776015E+01 0.141868020363008007E+01 0.448755825691638256E+04 -0.155675811318017110E+01 0.342350080342677721E+00 0.121717083456526627E+02
0.118556672108450001E+01 0.134052441561736524E+01 0.320047433664903201E+04 -0.144261272788717454E+01 0.366443888306529630E+00 0.121722908705955692E+02
0.118749691239472832E+01 0.105199388530628268E+01 0.338635257431270429E+04 -0.153870571166643755E+01 0.115941489560801331E+00 0.121728576317069006E+02
0.119209684905973590E+01 0.102399122125726572E+01 0.466973409038077807E+04 -0.169508860499007064E+01 0.343496473004252234E+00 0.121733244210894327E+02
0.119225655840430123E+01 0.109760407801338800E+01 0.479064531152544987E+04 -0.147309585991459091E+01 0.117192128465630707E+00 0.121735904745845964E+02
0.118491862522027769E+01 0.120063680240851567E+01 0.479045683605105478E+04 -0.166961021610136617E+01 0.219120909184523510E+00 0.121736042217265723E+02
0.118849292009181595E+01 0.116662685630739471E+01 0.410069147345742385E+04 -0.131510694302252262E+01 0.232371147415132484E+00 0.121738703788173286E+02
0.118849292009181595E+01 0.116662685630739471E+01 0.410069147345742385E+04 -0.131510694302252262E+01 0.232371147415132484E+00 0.121738703788173286E+02
0.118658623492879256E+01 0.105969751462903861E+01 0.467692268568216878E+04 -0.175163946997084730E+01 0.458536483995156341E+00 0.121740598293422480E+02
0.118701496958005848E+01 0.139990440013542505E+01 0.499383775156952470E+04 -0.183705067875266304E+01 0.152745506231639905E+00 0.121749379345698578E+02
0.118884289224659834E+01 0.107039534112100765E+01 0.404644892293864041E+04 -0.175833300381222535E+01 0.197301197321499228E+00 0.121749964060927276E+02
0.118658782077966940E+01 0.125669152088099789E+01 0.344138687929441767E+04 -0.148095546796036226E+01 0.404076500124327664E+00 0.121768869069979111E+02
0.118737702251162136E+01 0.102806100686998803E+01 0.361929879731575102E+04 -0.155379191809554351E+01 0.169904948345344808E+00 0.121774505710631775E+02
0.118443998753700397E+01 0.108176319205046712E+01 0.473830879765641112E+04 -0.151642540686452554E+01 0.821642362633398793E-01 0.121779109941473500E+02
